57.148939,-2.098389,starbucks
57.143224,-2.111544,starbucks
57.143568,-2.096921,starbucks
57.132247,-2.123264,starbucks
57.14779,-2.098023,starbucks
50.842126,-0.251903,starbucks
54.661554,-6.216257,starbucks
54.721915,-6.221398,starbucks
54.654844,-5.697606,starbucks
54.449405,-6.38991,starbucks
54.338576,-6.181319,starbucks
51.14935,0.871216,starbucks
51.143558,0.876705,starbucks
52.022212,1.14223,starbucks
51.655777,-0.202198,starbucks
51.613809,-0.276451,starbucks
51.571769,-0.196177,starbucks
51.632337,-0.266371,starbucks
51.590785,0.479527,starbucks
51.569273,0.46075,starbucks
51.265572,-1.085481,starbucks
51.266452,-1.087614,starbucks
51.380831,-2.363118,starbucks
51.381912,-2.359463,starbucks
52.13611,-0.478392,starbucks
54.585029,-5.941012,starbucks
54.587272,-5.932406,starbucks
54.598614,-5.928349,starbucks
54.599634,-5.927585,starbucks
54.60062,-5.934267,starbucks
54.580289,-5.965722,starbucks
54.595287,-5.934026,starbucks
54.572054,-5.961106,starbucks
54.597906,-5.92529,starbucks
51.456133,0.146147,starbucks
52.508366,-1.858027,starbucks
52.478877,-1.910803,starbucks
52.477614,-1.89489,starbucks
52.478849,-1.898833,starbucks
52.562261,-1.824736,starbucks
52.508725,-1.823711,starbucks
52.477846,-1.892916,starbucks
52.619967,-1.207883,starbucks
52.619134,-1.205698,starbucks
53.730681,-2.452583,starbucks
53.812608,-3.010693,starbucks
53.816423,-3.054166,starbucks
53.106769,-1.310003,starbucks
53.583126,-2.536271,starbucks
53.580929,-2.430334,starbucks
50.723525,-1.904376,starbucks
50.720606,-1.879067,starbucks
50.746291,-1.817885,starbucks
50.724196,-1.864579,starbucks
50.720439,-1.883105,starbucks
51.392701,-0.74037,starbucks
53.77179,-1.731019,starbucks
53.792321,-1.753292,starbucks
51.86999,0.570953,starbucks
51.820635,0.676951,starbucks
51.535885,-0.205253,starbucks
51.620225,0.302696,starbucks
51.534476,-3.577362,starbucks
51.532323,-3.577706,starbucks
51.499702,-3.537578,starbucks
50.820857,-0.135197,starbucks
50.8241,-0.146172,starbucks
50.825854,-0.160969,starbucks
50.824866,-0.138943,starbucks
51.458288,-2.590065,starbucks
51.458138,-2.585803,starbucks
51.464008,-2.610752,starbucks
51.455582,-2.591642,starbucks
51.377251,0.100682,starbucks
51.406706,-0.028872,starbucks
51.402665,0.015739,starbucks
51.405574,0.015522,starbucks
51.400934,0.017029,starbucks
51.376365,-0.018782,starbucks
51.719668,-0.038167,starbucks
53.713195,-1.746574,starbucks
53.713195,-1.746574,starbucks
53.713194,-1.746573,starbucks
52.2069,0.130389,starbucks
52.20421,0.121977,starbucks
52.205073,0.123014,starbucks
51.518196,-0.125838,starbucks
51.528401,-0.127423,starbucks
51.516705,-0.129373,starbucks
51.54558,-0.162327,starbucks
51.522399,-0.135641,starbucks
51.520644,-0.12261,starbucks
51.547954,-0.181428,starbucks
51.518106,-0.118015,starbucks
51.550909,-0.165025,starbucks
51.538815,-0.143925,starbucks
51.554476,-0.165949,starbucks
51.516396,-0.120133,starbucks
51.540933,-0.144791,starbucks
51.55625,-0.178241,starbucks
51.520677,-0.134803,starbucks
51.518445,-0.113908,starbucks
51.524856,-0.12395,starbucks
51.533368,-0.146633,starbucks
51.522659,-0.11875,starbucks
51.278145,1.082095,starbucks
51.284776,1.085107,starbucks
51.483575,-3.167714,starbucks
51.467538,-3.160914,starbucks
51.538085,-3.132802,starbucks
51.454048,-3.186318,starbucks
51.506773,-3.189373,starbucks
51.482156,-3.17387,starbucks
51.481852,-3.175403,starbucks
51.483242,-3.172328,starbucks
51.527083,-3.186024,starbucks
51.463484,-3.165372,starbucks
51.496242,-3.141502,starbucks
54.895122,-2.935854,starbucks
51.796731,-4.084566,starbucks
51.676324,-4.138897,starbucks
55.131788,-6.66748,starbucks
52.683862,-1.084819,starbucks
51.731576,0.475105,starbucks
51.733192,0.471384,starbucks
51.90083,-2.075587,starbucks
51.850043,-1.229509,starbucks
53.32625,-2.231924,starbucks
53.097818,-2.440936,starbucks
53.249999,-2.515503,starbucks
53.266056,-2.879112,starbucks
53.264234,-2.886032,starbucks
53.242067,-1.329587,starbucks
50.837376,-0.779108,starbucks
53.600969,-2.572795,starbucks
53.600969,-2.572795,starbucks
53.629961,-2.692649,starbucks
53.629961,-2.692649,starbucks
51.516258,-0.086556,starbucks
51.514168,-0.100191,starbucks
51.514593,-0.095879,starbucks
51.513687,-0.110501,starbucks
51.512637,-0.090094,starbucks
51.510917,-0.085511,starbucks
51.519069,-0.081393,starbucks
51.512632,-0.088106,starbucks
51.509847,-0.080008,starbucks
51.511573,-0.07505,starbucks
51.518998,-0.083688,starbucks
51.519068,-0.081393,starbucks
51.512575,-0.10399,starbucks
51.513154,-0.082622,starbucks
51.5159,-0.089453,starbucks
51.51886,-0.078548,starbucks
51.514382,-0.10785,starbucks
51.519069,-0.081393,starbucks
51.51632,-0.10369,starbucks
51.50884,-0.079503,starbucks
51.514512,-0.098635,starbucks
51.51452,-0.085332,starbucks
51.888989,0.897936,starbucks
53.322822,-3.825671,starbucks
50.279373,-5.165731,starbucks
50.378608,-4.945331,starbucks
50.263429,-5.052994,starbucks
51.717389,-1.966904,starbucks
52.401881,-1.513182,starbucks
52.402876,-1.546537,starbucks
52.443781,-1.49105,starbucks
52.407797,-1.511206,starbucks
53.962165,-2.015983,starbucks
51.115765,-0.187288,starbucks
51.120245,-0.189656,starbucks
51.157781,-0.192535,starbucks
51.375559,-0.099282,starbucks
51.375267,-0.102369,starbucks
51.375337,-0.096691,starbucks
51.747718,-0.473354,starbucks
54.526829,-1.555166,starbucks
51.439335,0.27249,starbucks
51.439173,0.270165,starbucks
53.269681,-3.51878,starbucks
53.268434,-3.519336,starbucks
52.919103,-1.472261,starbucks
52.91466,-1.44803,starbucks
54.998293,-7.274185,starbucks
54.994497,-7.318376,starbucks
53.52210999,-1.138929963,starbucks
53.523419,-1.136667,starbucks
52.456469,-2.050917,starbucks
52.482067,-2.110508,starbucks
56.459963,-2.97313,starbucks
54.850229,-1.838122,starbucks
54.640239,-1.693127,starbucks
54.815371,-1.374747,starbucks
54.776588,-1.580196,starbucks
54.704747,-1.566677,starbucks
51.509886,-0.287595,starbucks
51.511024,-0.305192,starbucks
50.614961,-3.366624,starbucks
51.084302,-0.81895,starbucks
51.870662,0.16067,starbucks
51.797447,-0.077054,starbucks
52.845042,-1.650734,starbucks
52.9111,-1.864746,starbucks
50.769213,0.285071,starbucks
50.917399,-1.312522,starbucks
54.641715,-2.656071,starbucks
55.95266,-3.20483,starbucks
55.951056,-3.20438,starbucks
55.943974,-3.183249,starbucks
55.945645,-3.218319,starbucks
55.934117,-3.210962,starbucks
55.94381,-3.191842,starbucks
55.949743,-3.20996,starbucks
55.980067,-3.179688,starbucks
55.948386,-3.363184,starbucks
55.953986,-3.187655,starbucks
55.952639,-3.191313,starbucks
55.95229,-3.202289,starbucks
55.949807,-3.188728,starbucks
55.95414,-3.195892,starbucks
55.957771,-3.207792,starbucks
55.938548,-3.314329,starbucks
55.951548,-3.178676,starbucks
55.934346,-3.103382,starbucks
55.946215,-3.205079,starbucks
55.965603,-3.233573,starbucks
51.372238,-0.459842,starbucks
51.328649,-0.410462,starbucks
51.384938,-0.422165,starbucks
51.30426,-0.40581,starbucks
51.630517,-0.097126,starbucks
51.618171,-0.108866,starbucks
51.652388,-0.083922,starbucks
51.699294,0.111093,starbucks
51.647755,0.055936,starbucks
51.33244,-0.269323,starbucks
52.956988,-1.461083,starbucks
50.72919,-3.543322,starbucks
50.724842,-3.528048,starbucks
56.025558,-3.848114,starbucks
56.07239914,-3.459598064,starbucks
56.340603,-2.797063,starbucks
53.226768,-3.014471,starbucks
53.19037,-3.05278,starbucks
52.244038,0.406714,starbucks
52.392731,0.643318,starbucks
52.446469,0.750728,starbucks
52.446469,0.750728,starbucks
53.809152,-2.892384,starbucks
53.777596,-2.894537,starbucks
54.95765,-1.668572,starbucks
54.936585,-1.599323,starbucks
54.923557,-1.619907,starbucks
54.95765,-1.668572,starbucks
55.872982,-4.136909,starbucks
55.822897,-4.342073,starbucks
55.861501,-4.25348,starbucks
55.864208,-4.254819,starbucks
55.860849,-4.250945,starbucks
55.860022,-4.253746,starbucks
55.87537,-4.293324,starbucks
55.859302,-4.258211,starbucks
55.859302,-4.258211,starbucks
55.822898,-4.342073,starbucks
55.861649,-4.254735,starbucks
55.86086,-4.259995,starbucks
52.607543,1.728665,starbucks
51.501748,0.003092,starbucks
51.491136,0.067897,starbucks
51.488871,0.024537,starbucks
51.242581,-0.587957,starbucks
51.242581,-0.587957,starbucks
51.236907,-0.569394,starbucks
51.235607,-0.575651,starbucks
52.905992,-4.334115,starbucks
51.520058,-0.0836,starbucks
53.339251,-2.731751,starbucks
51.492905,-0.226807,starbucks
51.477223,-0.203683,starbucks
51.469242,-0.209943,starbucks
51.504596,-0.219696,starbucks
51.475789,-0.205309,starbucks
51.47398,-0.191715,starbucks
51.493312,-0.221029,starbucks
51.507212,-0.223254,starbucks
51.507212,-0.223254,starbucks
51.492242,-0.224571,starbucks
51.493336,-0.223751,starbucks
51.514159,-0.227135,starbucks
52.47800478,-0.91945655,starbucks
51.578931,-0.124135,starbucks
53.993054,-1.538968,starbucks
51.594317,-0.380878,starbucks
51.581456,-0.338858,starbucks
51.296122,-0.855721,starbucks
51.296122,-0.855721,starbucks
51.296122,-0.855721,starbucks
51.296122,-0.855721,starbucks
50.853843,-0.945295,starbucks
51.562726,0.219582,starbucks
51.577793,0.183872,starbucks
51.575992,0.180105,starbucks
51.928595,-2.562214,starbucks
52.056855,-2.713887,starbucks
51.689246,-0.224036,starbucks
51.703398,-0.464736,starbucks
51.639324,-0.308867,starbucks
57.479086,-4.220782,starbucks
57.481303,-4.177143,starbucks
51.45979,-0.447742,starbucks
51.47328,-0.487831,starbucks
51.481037,-0.419355,starbucks
51.545548,-0.47726,starbucks
51.532857,-0.472868,starbucks
51.507476,-0.418238,starbucks
51.492809,-0.258215,starbucks
51.469031,-0.362252,starbucks
51.492836,-0.265503,starbucks
51.495899,-0.2756,starbucks
51.4466,-0.410989,starbucks
53.745452,-0.347571,starbucks
52.330419,-0.182132,starbucks
52.057746,1.155726,starbucks
50.698898,-1.294976,starbucks
51.534823,-0.105142,starbucks
51.530968,-0.121551,starbucks
51.53453347,-0.10425858,starbucks
51.565206,-0.108338,starbucks
51.520023,-0.086931,starbucks
51.526296,-0.088384,starbucks
51.48833,-0.166127,starbucks
51.49561,-0.18792,starbucks
51.4934,-0.174135,starbucks
51.492988,-0.194564,starbucks
51.499603,-0.196103,starbucks
51.517114,-0.206193,starbucks
51.489143,-0.190697,starbucks
51.502055,-0.188298,starbucks
51.509385,-0.195933,starbucks
51.491979,-0.165433,starbucks
51.494244,-0.182125,starbucks
51.509554,-0.196993,starbucks
51.50727,-0.206392,starbucks
51.498116,-0.183599,starbucks
51.482218,-0.183101,starbucks
52.671102,0.208873,starbucks
52.754354,0.395023,starbucks
51.411126,-0.301368,starbucks
51.411727,-0.305027,starbucks
51.392204,-0.306251,starbucks
53.687041,-1.722943,starbucks
53.743084,-1.642367,starbucks
51.462196,-0.138081,starbucks
51.502255,-0.117631,starbucks
51.464161,-0.141773,starbucks
51.485563,-0.123662,starbucks
51.503157,-0.113271,starbucks
51.503157,-0.113271,starbucks
51.462746,-0.114564,starbucks
51.503156,-0.113271,starbucks
54.048565,-2.800827,starbucks
53.800055,-1.545655,starbucks
53.798345,-1.542395,starbucks
53.755254,-1.571042,starbucks
53.79791,-1.551265,starbucks
53.794176,-1.547602,starbucks
53.797085,-1.55633,starbucks
53.797456,-1.54497,starbucks
53.842902,-1.50478,starbucks
53.791543,-1.547827,starbucks
52.625687,-1.148672,starbucks
52.621929,-1.123824,starbucks
52.636297,-1.136467,starbucks
53.229801,-0.546732,starbucks
53.227991,-0.540621,starbucks
53.22312,-0.552486,starbucks
53.403745,-2.985571,starbucks
53.403317,-2.9687,starbucks
53.401393,-2.968641,starbucks
53.409392,-2.992877,starbucks
53.411273,-2.965179,starbucks
53.406173,-2.995134,starbucks
53.348826,-2.864425,starbucks
53.402995,-2.988141,starbucks
53.337317,-2.854942,starbucks
51.882144,-0.413564,starbucks
51.274073,0.523658,starbucks
53.480117,-2.253903,starbucks
53.474857,-2.232373,starbucks
53.472824,-2.246523,starbucks
53.473737,-2.239885,starbucks
53.482463,-2.244951,starbucks
53.479806,-2.24792,starbucks
53.479949,-2.244169,starbucks
53.477733,-2.232765,starbucks
53.482029,-2.237565,starbucks
53.483468,-2.241703,starbucks
53.480444,-2.239003,starbucks
53.478084,-2.24571,starbucks
53.48057,-2.241609,starbucks
53.478227,-2.250457,starbucks
53.476885,-2.229823,starbucks
53.441517,-2.219213,starbucks
53.483468,-2.241703,starbucks
53.486362,-2.241734,starbucks
51.380549,0.520299,starbucks
51.420934,-0.207574,starbucks
51.421118,-0.206675,starbucks
51.006427,-0.106726,starbucks
51.124995,-0.017852,starbucks
54.575377,-1.236521,starbucks
52.04341,-0.757492,starbucks
52.035517,-0.687952,starbucks
52.041022,-0.756989,starbucks
52.08316,-0.749018,starbucks
52.08316,-0.749018,starbucks
52.038314,-0.776601,starbucks
52.08316,-0.749018,starbucks
57.648928,-3.316226,starbucks
53.076405,-0.808527,starbucks
53.168002,-1.054465,starbucks
53.168002,-1.054464,starbucks
52.958826,-2.307225,starbucks
52.958826,-2.307225,starbucks
52.99381,-2.290132,starbucks
52.99381,-2.290132,starbucks
52.958826,-2.307225,starbucks
53.027831,-2.210278,starbucks
53.037082,-2.247025,starbucks
54.973034,-1.613504,starbucks
54.969434,-1.617413,starbucks
54.976844,-1.613639,starbucks
54.975043,-1.615078,starbucks
54.973824,-1.616074,starbucks
54.992647,-1.606658,starbucks
55.013356,-1.668927,starbucks
51.543395,0.009809,starbucks
51.507405,0.064757,starbucks
51.544345,-0.006359,starbucks
51.541651,0.001901,starbucks
51.58493,-2.993008,starbucks
54.169158,-6.339887,starbucks
53.200968,-1.340587,starbucks
52.014526,-0.202498,starbucks
51.94772,-0.278478,starbucks
52.47184,-1.546727,starbucks
52.47184,-1.546727,starbucks
52.23748,-0.906608,starbucks
52.233939,-0.905743,starbucks
52.618156,1.286282,starbucks
52.626631,1.295888,starbucks
52.627789,1.293049,starbucks
52.625239,1.291616,starbucks
52.947853,-1.146187,starbucks
52.938779,-1.201272,starbucks
52.952881,-1.150345,starbucks
52.954917,-1.153372,starbucks
52.94916,-1.182403,starbucks
51.775853,-1.264022,starbucks
51.752356,-1.25774,starbucks
51.75986,-1.212919,starbucks
51.775712,-1.268749,starbucks
51.754389,-1.223213,starbucks
56.396823,-3.431487,starbucks
52.574535,-0.249913,starbucks
52.57306,-0.241988,starbucks
50.366365,-4.159306,starbucks
50.372285,-4.137891,starbucks
50.717394,-1.98289,starbucks
50.79626,-1.092697,starbucks
50.840724,-1.082816,starbucks
50.801376,-1.090284,starbucks
50.79441,-1.09652,starbucks
53.773336,-2.682793,starbucks
53.756952,-2.705763,starbucks
53.789974,-2.65858,starbucks
51.455269,-0.96981,starbucks
51.457408,-0.971777,starbucks
51.453655,-0.971329,starbucks
51.453655,-0.971329,starbucks
51.576323,0.027252,starbucks
51.286001,-0.154494,starbucks
55.845724,-4.469458,starbucks
55.874195,-4.35923,starbucks
55.86466,-4.432109,starbucks
55.86466,-4.432109,starbucks
55.875948,-4.36482,starbucks
51.53638,-3.380814,starbucks
51.452035,-0.35775,starbucks
51.464044,-0.301808,starbucks
51.47745,-0.286247,starbucks
51.475386,-0.239841,starbucks
51.448339,-0.322742,starbucks
51.427143,-0.329629,starbucks
51.434514,-0.373586,starbucks
51.466355,-0.286389,starbucks
53.590597,-2.276185,starbucks
53.315191,-1.281475,starbucks
53.315191,-1.281475,starbucks
53.315191,-1.281475,starbucks
51.43257,-0.519372,starbucks
51.291884,-0.756611,starbucks
54.18526,-0.288488,starbucks
53.381774,-1.469418,starbucks
53.380959,-1.492684,starbucks
53.369982,-1.492394,starbucks
53.38178,-1.470726,starbucks
53.377521,-1.462871,starbucks
53.414871,-1.410134,starbucks
53.413049,-1.412476,starbucks
53.413049,-1.412476,starbucks
51.079482,1.178962,starbucks
51.095598,1.122029,starbucks
52.747994,-2.71761,starbucks
52.845049,-3.035096,starbucks
52.65449142,-2.73370409,starbucks
52.707322,-2.754151,starbucks
52.966533,-2.705294,starbucks
52.688844,-2.752057,starbucks
51.508517,-0.592346,starbucks
52.413329,-1.779279,starbucks
52.453266,-1.717158,starbucks
52.393324,-1.820129,starbucks
52.453266,-1.717158,starbucks
55.509281,-4.61053,starbucks
51.609583,-0.643178,starbucks
51.520491,-0.669061,starbucks
51.587438,-0.627873,starbucks
51.45659,-2.592974,starbucks
51.541961,-2.568696,starbucks
51.540513,-2.41422,starbucks
51.525167,-2.595369,starbucks
52.906949,-0.643431,starbucks
55.506407,-3.694446,starbucks
51.537694,-0.905907,starbucks
51.738006,-1.097181,starbucks
51.738006,-1.097181,starbucks
53.748827,-2.67771,starbucks
50.942293,-2.630547,starbucks
54.975216,-1.451569,starbucks
50.904219,-1.410064,starbucks
50.906009,-1.404765,starbucks
50.912299,-1.403931,starbucks
50.908525,-1.413508,starbucks
50.903749,-1.405988,starbucks
51.540447,0.712824,starbucks
51.505903,-0.083546,starbucks
51.504667,-0.089895,starbucks
51.461884,-0.085189,starbucks
51.503886,-0.075158,starbucks
51.495407,-0.046975,starbucks
51.508198,-0.101895,starbucks
51.501033,-0.093202,starbucks
51.50754,-0.096245,starbucks
51.506322,-0.099883,starbucks
51.434233,-0.511463,starbucks
51.750587,-0.340701,starbucks
51.721251,-0.362203,starbucks
51.716309,-0.282459,starbucks
51.716309,-0.282459,starbucks
52.238718,0.700416,starbucks
53.468912,-2.766535,starbucks
52.806743,-2.116851,starbucks
52.803905,-2.122376,starbucks
51.899914,-0.208268,starbucks
53.40577,-2.162427,starbucks
53.386101,-2.209817,starbucks
53.027312,-2.175819,starbucks
53.047986,-2.182811,starbucks
52.192002,-1.706485,starbucks
52.216487,-1.505433,starbucks
52.216487,-1.505433,starbucks
51.754927,-2.316466,starbucks
51.656603,-2.43598,starbucks
51.666641,-2.420171,starbucks
51.666641,-2.420171,starbucks
51.656603,-2.43598,starbucks
54.905799,-1.384685,starbucks
51.337311,-0.748879,starbucks
51.323322,-0.761875,starbucks
51.364422,-0.193362,starbucks
51.35963,-0.191151,starbucks
51.340359,0.734977,starbucks
51.6202,-3.923925,starbucks
51.6434,-3.929952,starbucks
51.596942,-1.807146,starbucks
51.560427,-1.785735,starbucks
51.562598,-1.798116,starbucks
51.023604,-3.099067,starbucks
51.014274,-3.10251,starbucks
51.487514,0.28249,starbucks
51.485995,0.275991,starbucks
51.485932,0.271349,starbucks
51.194468,0.273745,starbucks
50.462704,-3.526316,starbucks
51.653303,-3.021216,starbucks
51.524769,-0.036248,starbucks
51.504343,-0.019474,starbucks
51.506608,-0.073385,starbucks
51.506609,-0.073386,starbucks
51.503088,-0.018607,starbucks
51.59157379,-0.33573372,starbucks
51.517003,-0.068393,starbucks
53.445515,-2.305956,starbucks
53.466187,-2.34902,starbucks
53.383947,-2.350557,starbucks
53.466187,-2.34902,starbucks
53.469775,-2.342361,starbucks
51.134141,0.264433,starbucks
51.876484,0.246813,starbucks
51.888161,0.258354,starbucks
52.023472,0.241813,starbucks
51.882549,0.191348,starbucks
51.882549,0.191348,starbucks
53.712039,-1.339504,starbucks
53.686541,-1.505904,starbucks
53.710182,-1.341912,starbucks
52.586896,-1.98859,starbucks
51.462965,-0.215832,starbucks
51.42684,-0.166792,starbucks
51.459699,-0.16621,starbucks
51.444978,-0.205107,starbucks
51.444115,-0.150185,starbucks
51.462748,-0.167383,starbucks
53.390088,-2.595054,starbucks
53.415933,-2.639588,starbucks
53.413626,-2.634033,starbucks
53.419848,-2.526464,starbucks
52.285284,-1.612298,starbucks
52.343884,-1.581005,starbucks
52.31099,-1.52236,starbucks
52.27684,-1.545962,starbucks
51.656894,-0.398686,starbucks
51.654726,-0.393356,starbucks
52.476565,1.753233,starbucks
51.222056,-0.77688,starbucks
51.214997,-0.801149,starbucks
50.822599,0.343195,starbucks
51.801216,-0.204584,starbucks
51.402028,-1.324605,starbucks
51.480538,-1.557623,starbucks
51.480538,-1.557623,starbucks
51.441235,-1.049994,starbucks
51.480538,-1.557623,starbucks
51.484182,-1.558106,starbucks
55.966287,-4.582779,starbucks
53.566873,-2.884374,starbucks
53.53955,-2.82761,starbucks
55.88274,-3.519424,starbucks
51.514597,-0.119796,starbucks
51.494646,-0.12934,starbucks
51.494322,-0.146885,starbucks
51.514545,-0.143932,starbucks
51.512318,-0.121569,starbucks
51.491303,-0.166358,starbucks
51.510395,-0.139128,starbucks
51.513063,-0.141239,starbucks
51.522793,-0.156037,starbucks
51.513807,-0.149626,starbucks
51.519612,-0.178622,starbucks
51.530752,-0.186698,starbucks
51.517583,-0.142713,starbucks
51.521739,-0.157074,starbucks
51.515122,-0.130995,starbucks
51.515751,-0.154331,starbucks
51.496854,-0.1387,starbucks
51.514708,-0.150295,starbucks
51.508369,-0.124815,starbucks
51.498981,-0.135026,starbucks
51.499286,-0.157144,starbucks
51.508369,-0.124815,starbucks
51.518941,-0.169035,starbucks
51.51418,-0.142505,starbucks
51.498143,-0.132626,starbucks
51.513262,-0.153798,starbucks
51.51226,-0.145005,starbucks
51.513923,-0.139316,starbucks
51.514912,-0.137633,starbucks
51.509125,-0.125447,starbucks
51.507331,-0.142697,starbucks
51.490427,-0.153036,starbucks
51.513622,-0.123259,starbucks
51.518958,-0.155759,starbucks
51.533606,-0.171244,starbucks
51.515388,-0.193362,starbucks
51.512821,-0.133337,starbucks
51.519049,-0.147155,starbucks
51.513302,-0.187492,starbucks
51.51027679,-0.133889005,starbucks
51.494984,-0.144366,starbucks
51.494984,-0.144366,starbucks
51.510382,-0.127557,starbucks
51.514629,-0.144735,starbucks
51.517516,-0.177452,starbucks
53.546312,-2.631397,starbucks
53.552112,-2.665777,starbucks
51.299282,-2.199649,starbucks
51.063108,-1.779915,starbucks
51.062349,-1.314389,starbucks
51.522115,-0.722101,starbucks
51.483778,-0.608778,starbucks
53.433216,-3.065435,starbucks
53.306006,-2.961513,starbucks
53.349315,-2.985802,starbucks
51.319336,-0.558767,starbucks
51.318078,-0.557414,starbucks
52.584689,-2.126855,starbucks
52.193245,-2.221673,starbucks
50.810987,-0.369644,starbucks
50.828822,-0.37547,starbucks
53.044525,-2.989094,starbucks
51.629718,-0.755388,starbucks
51.570306,-0.775595,starbucks
53.959675,-1.084199,starbucks
53.958304,-1.093038,starbucks
53.922162,-1.077482,starbucks
53.988593,-1.045283,starbucks
53.96113,-1.08278,starbucks
